"file","variable"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","raw_county"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","shr_li"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","socp"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","startdate"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","STATE"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","state_abbr"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","still_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","stripped_name2"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","tiered_barrons"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","tiered_chetty"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","unified_cbsa_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","unitid"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","university_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","unoriginal_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","user_id"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","weird"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","work_start"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","yrs_graduated"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","zip"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","ZIP"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","zipcode"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","!="
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","...2"
